#",,,",Alias,Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas
,,31,161,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",42700.0,,42700.0,25133.72
,,31,161,22706,Estudios y trabajos técnicos.,20000.0,,20000.0,16246.0
,,31,161,22718,MANTENIMIENTO ASEOS PUBLICOS,257919.58,,257919.58,254839.0
,,31,161,22730,MANTENIMIENTO RED DE ALCANTARILLADO,812697.4,,812697.4,789986.83
,,31,161,2273013,REM./13 MANTENIMIENTO RED DE ALCANTARILLADO,,,,
,,31,161,22739,MANTENIMIENTO BOMBEOS ALCANTARILLADO,142432.08,,142432.08,141915.22
,,31,161,22748,MANTENIMIENTO TELEGESTIÓN DEL SANEAMIENTO,126569.0,-91500.0,35069.0,30292.4
,,31,161,22791,RECONOCIMIENTO CREDITO,,67596.08,67596.08,67596.08
,,31,161,22799,Otros trabajos realizados por otras empresas y profes.,33875.0,,33875.0,6933.3
,,31,161,60900,OBRAS DE INVERSIONES,100000.0,-877.31,99122.69,10180.68
,,31,161,6090013,REM./13 OBRAS DE INVERSIONES,,68751.51,68751.51,68751.51
,,31,161,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",20000.0,148.6,20148.6,20148.6
,,31,161,6230012,"REM./12 INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",,81576.74,81576.74,14086.92
,,31,161,6230013,"REM./13 INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",,12281.0,12281.0,
,,31,161,63200,INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,50000.0,,50000.0,
,,31,161,6320013,REM./13 INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,,79981.0,79981.0,79831.04
,,31,162,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,15765.29,,15765.29,1631.61
,,31,162,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",60000.0,,60000.0,5132.03
,,31,162,2130013,"REM./13 REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",,12959.1,12959.1,12959.1
,,31,162,22706,Estudios y trabajos técnicos.,18000.0,,18000.0,29170.5
,,31,162,22714,CONTRATO RECOGIDA RESIDUOS SÓLIDOS URBANOS,10444383.38,-57500.0,10386883.38,10362571.51
,,31,162,2271413,REM./13 TRATO RECOGIDA RESIDUOS SÓLIDOS URBANOS,,854841.31,854841.31,854841.31
,,31,162,22716,GESTIÓN RESIDUOS SÓLIDOS URBANOS,6820580.5,,6820580.5,6784480.11
,,31,162,22717,CONTRATO MANTENIMIENTO CONTENEDORES,2017717.58,,2017717.58,1931413.6
,,31,162,22740,MANTENIMIENTO ANTIGUOS VERTEDEROS DE BENS,525831.53,-128100.0,397731.53,395015.4
,,31,162,22791,RECONOCIMIENTO CREDITO,,385989.56,385989.56,385989.56
,,31,162,22799,Otros trabajos realizados por otras empresas y profes.,1525.5,,1525.5,
,,31,162,60917,ACTUACIONES EN VERTEDEROS,60000.0,,60000.0,1173.7
,,31,162,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",18000.0,16000.0,34000.0,10886.92
,,31,162,62306,MAQ.Y CONTENEDORES RECOGIDA SELECTIVA,20000.0,,20000.0,
,,31,162,63300,"INV. REPOS. MAQUINARIA, INSTALACIONES Y UTILLAJE",,48119.64,48119.64,
,,31,163,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,10000.0,,10000.0,
,,31,163,22715,CONTRATO LIMPIEZA VIARIA,10400664.78,-80647.34,10320017.44,10159738.4
,,31,163,2271513,REM./13 CONTRATO LIMPIEZA VIARIA,,739050.24,739050.24,739050.24
,,31,164,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,1350.0,,1350.0,508.2
,,31,164,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,36000.0,,36000.0,29693.54
,,31,164,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",5500.0,,5500.0,6077.74
,,31,164,21400,REPARAC. MANTEN. Y CONSERV.  MATERIAL TRANSPORTE,1500.0,,1500.0,1192.9
,,31,164,22000,Ordinario no inventariable.,1000.0,,1000.0,266.2
,,31,164,22104,Vestuario.,3500.0,,3500.0,5056.35
,,31,164,22110,Productos de limpieza y aseo.,500.0,,500.0,1124.5
,,31,164,22199,Otros suministros.,6000.0,,6000.0,5459.3
,,31,164,22610,"MATRICULACIONES, ITV Y OTROS GASTOS PARQUE MOVIL",1500.0,,1500.0,23.18
,,31,164,22614,INDEMNIZACIONES VARIAS,900.0,,900.0,
,,31,164,22699,Otros gastos diversos,18000.0,,18000.0,18889.79
,,31,164,22700,Limpieza y aseo.,18873.4,,18873.4,14142.5
,,31,164,22744,CONTRATACION SERVICIOS FUNERARIOS,125196.12,,125196.12,123849.24
,,31,164,22799,Otros trabajos realizados por otras empresas y profes.,7500.0,,7500.0,9952.81
,,31,164,61900,OTRAS INV.REPOS.EN INFRAESTRUCTURAS Y BIENES,43888.86,-16000.0,27888.86,5565.15
,,31,164,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",27000.0,,27000.0,24595.72
,,31,164,6230013,"REM./13 INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",,60000.0,60000.0,57764.19
,,31,164,63200,INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,143000.0,18507.74,161507.74,37466.9
,,31,164,6320011,REM./11 EDIFICIOS Y OTRAS CONSTRUCCIONES,,47805.68,47805.68,47316.67
,,31,164,6320012,REM./12 INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,,85849.29,85849.29,74445.43
,,31,164,6320013,REM./13 INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,,28000.0,28000.0,17563.83
,,31,170,20400,ARRENDAMIENTO MATERIAL DE TRANSPORTE,8400.0,-8400.0,,
,,31,170,21400,REPARAC. MANTEN. Y CONSERV.  MATERIAL TRANSPORTE,1500.0,,1500.0,1445.1
,,31,170,22000,Ordinario no inventariable.,3000.0,,3000.0,1772.97
,,31,170,22001,"Prensa, revistas, libros y otras publicaciones.",1000.0,,1000.0,732.07
,,31,170,22002,Material informático no inventariable.,,,,74.67
,,31,170,22104,Vestuario.,800.0,5000.0,5800.0,1122.57
,,31,170,22191,RECONOCIMIENTO DE CREDITO,,1160.29,1160.29,1160.29
,,31,170,22199,Otros suministros.,747.0,,747.0,2861.51
,,31,170,22201,Postales.,500.0,,500.0,1798.79
,,31,170,22501,Tributos de las Comunidades Autónomas.,,1.0,1.0,
,,31,170,22603,Publicación en Diarios Oficiales.,300.0,3400.0,3700.0,2540.89
,,31,170,22610,"MATRICULACIONES, ITV Y OTROS GASTOS PARQUE MOVIL",1500.0,,1500.0,217.27
,,31,170,22699,Otros gastos diversos,2000.0,,2000.0,2975.65
,,31,171,21000,"REP.,MANT.Y CONSERV.INFRAEST.Y BIENES",50000.0,16000.0,66000.0,63234.47
,,31,171,2100013,"REM./13 REP.,MANT.Y CONSERV.INFRAEST.Y BIENES",,24229.29,24229.29,24229.29
,,31,171,22199,Otros suministros.,20000.0,-10000.0,10000.0,5281.54
,,31,171,22628,EXPOSICIONES,16000.0,-6000.0,10000.0,9597.42
,,31,171,22699,Otros gastos diversos,2000.0,,2000.0,1410.42
,,31,171,22706,Estudios y trabajos técnicos.,70275.33,35000.0,105275.33,38781.99
,,31,171,2270613,REM./13 ESTUDIOS Y TRABAJOS TECNICOS,,26860.93,26860.93,25826.38
,,31,171,22713,CONTRATOS MANTENIMIENTO ZONAS VERDES,5430835.39,-41800.0,5389035.39,5377564.79
,,31,171,2271313,REM./13 CONTRATOS MANTENIMIENTO ZONAS VERDES,,7976.78,7976.78,6046.22
,,31,171,22736,CONTRAT.MANT.JUEGOS INFANT.Y MOB.URBANO,284307.42,,284307.42,280118.71
,,31,171,22742,CONTRATO MANTENIMIENTO PAJARERA,77745.4,-56500.0,21245.4,14647.05
,,31,171,22799,Otros trabajos realizados por otras empresas y profes.,41812.86,-5000.0,36812.86,17912.24
,,31,171,2279913,REM./13 OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROFES.,,7453.13,7453.13,7453.13
,,31,171,60900,OBRAS DE INVERSIONES,58000.0,-18507.74,39492.26,
,,31,171,6090012,REM./12 OBRAS DE INVERSIONES,,,,
,,31,171,60911,MOBILIARIO URBANO EN ESPACIOS PUBLICOS,279786.82,-32834.23,246952.59,90490.63
,,31,171,6091112,REM./12  MOBILIARIO URBANO EN ESPACIOS PUBLICOS,,13481.61,13481.61,11570.35
,,31,171,6091113,REM./13 MOBILIARIO URBANO EN ESPACIOS PUBLICOS,,120644.0,120644.0,120644.0
,,31,171,60912,PROYECTOS AJARDINAMIENTO VIAS PUBLICAS,332987.17,,332987.17,58862.47
,,31,171,6091212,REM./12 PROYECTOS AJARDINAMIENTO VIAS PUBLICAS,,464136.0,464136.0,193935.21
,,31,171,6091213,REM./13 PROYECTOS AJARDINAMIENTO VIAS PUBLICAS,,15496.85,15496.85,15200.4
,,31,172,21000,"REP.,MANT.Y CONSERV.INFRAEST.Y BIENES",102805.13,,102805.13,89218.73
,,31,172,21292,RECONOCIMIENTO DE CREDITO,,2085.1,2085.1,2085.1
,,31,172,22685,GASTOS POR ACTUACIONES SUBSIDIARIAS,1.0,,1.0,
,,31,172,22706,Estudios y trabajos técnicos.,40836.41,,40836.41,59087.72
,,31,172,22731,MANTENIMIENTO ESTACIONES CALIDAD AIRE,66352.51,,66352.51,61166.11
,,31,172,22734,MANTENIMIENTO Y CONSERVACION DE ESPACIOS NATURALES,61535.16,-40000.0,21535.16,14648.5
,,31,172,22749,AGENDA 21 LOCAL,20000.0,,20000.0,9847.88
,,31,172,2274913,REM./13 AGENDA 21 LOCAL,,25565.51,25565.51,17315.92
,,31,172,22751,EDUCACION AMBIENTAL,118000.0,-15000.0,103000.0,61581.72
,,31,172,2275113,REM./13 EDUCACION AMBIENTAL,,21000.0,21000.0,21000.0
,,31,172,22754,MANTENIMIENTO INTEGRAL CUPULA PANORAMICA,314957.64,,314957.64,61227.4
,,31,172,2275413,REM./13 MANTENIMIENTO INTEGRAL CUPULA PANORAMICA,,1029.1,1029.1,1029.1
,,31,172,22755,MANTENIMIENTO INTEGRAL Y EXPLOTACION ELEVADOR PANORAMICO,472932.49,,472932.49,250850.94
,,31,172,22799,Otros trabajos realizados por otras empresas y profes.,120268.21,1820.0,122088.21,104605.43
,,31,172,60902,PROYECTOS DE ACTUACIONES EN ENTORNOS NATURALES,80000.0,91465.42,171465.42,78480.2
,,31,172,6090212,REM./12 PROYECTOS DE ACTUACIONES EN ENTORNOS NATURALES,,308033.75,308033.75,271611.94
,,31,172,6090213,REM./13 PROYECTOS DE ACTUACIONES EN ENTORNOS NATURALES,,,,
,,31,172,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",20000.0,,20000.0,619.9
,,31,172,6230013,"REM./13 INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",,11537.35,11537.35,11537.35
,,31,172,63200,INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,60000.0,32834.23,92834.23,39786.78
,,31,179,2100013,"REM./13 REP.,MANT.Y CONSERV.INFRAEST.Y BIENES",,,,
,,31,179,21001,"REP., MANT. Y CONSERV. PLAYAS",59432.15,,59432.15,57904.14
,,31,179,2100113,"REM./13 REP., MANT. Y CONSERV. PLAYAS",,6448.03,6448.03,6448.03
,,31,179,22732,CONTRATOS MANTENIMIENTO INSTALACIONES EN PLAYAS,20820.95,,20820.95,14142.71
,,31,179,22799,Otros trabajos realizados por otras empresas y profes.,27500.0,,27500.0,24147.0
,,31,179,60900,OBRAS DE INVERSIONES,145000.0,-931.53,144068.47,138766.05
,,31,179,60911,MOBILIARIO URBANO EN ESPACIOS PUBLICOS,30000.0,1660.24,31660.24,31660.24
,,31,312,22706,Estudios y trabajos técnicos.,83413.96,,83413.96,83413.96
,,31,313,22621,CAMPAÑAS SANITARIAS,3000.0,,3000.0,
,,31,313,22691,RECONOCIMIENTO DE CREDITO,,635.25,635.25,635.25
,,31,313,22711,CONTROL DE PLAGAS URBANAS EN DEPENDENCIAS MUNICIPALES,62439.34,,62439.34,57365.54
,,31,313,22712,CONTRATOS RELACIONADOS CONTROL SANITARIO ANIMALES,174333.6,,174333.6,170935.08
,,31,313,22741,CONTRATOS PLAN DE CONTROL DE AVES,181929.99,,181929.99,179757.03
,,31,313,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",3000.0,,3000.0,2000.0
,,31,313,63200,INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,18000.0,,18000.0,14219.01
,,40,130,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,16000.0,-1200.0,14800.0,14169.66
,,40,130,22000,Ordinario no inventariable.,5000.0,,5000.0,1067.9
,,40,130,22001,"Prensa, revistas, libros y otras publicaciones.",500.0,,500.0,481.01
,,40,130,22199,Otros suministros.,500.0,,500.0,1619.52
,,40,130,22602,Publicidad y propaganda.,,8000.0,8000.0,1379.4
,,40,130,22603,Publicación en Diarios Oficiales.,200.0,,200.0,
,,40,130,22615,CURSOS Y RECICLAJE DE VOLUNTARIOS,10000.0,,10000.0,7845.5
,,40,130,22685,GASTOS POR ACTUACIONES SUBSIDIARIAS,1.0,,1.0,
,,40,130,22699,Otros gastos diversos,500.0,,500.0,1212.42
,,40,130,22700,Limpieza y aseo.,10332.26,,10332.26,9928.08
,,40,130,22701,Seguridad.,11000.0,,11000.0,9583.8
,,40,130,22706,Estudios y trabajos técnicos.,128000.0,-81900.0,46100.0,29369.3
,,40,130,22799,Otros trabajos realizados por otras empresas y profes.,86055.19,,86055.19,38208.3
,,40,130,27000,GASTOS IMPREVISTOS Y FUNCIONES NO CLASIFICADAS,1.0,,1.0,
,,40,130,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",500.0,,500.0,
,,40,130,62500,INV.NUEVA MOBILIARIO Y ENSERES,500.0,,500.0,
,,40,132,20401,ARREND.MATERIAL TRANSPORTE PARQUE MOVIL,275968.65,-83086.0,192882.65,163533.6
,,40,132,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,18000.0,12000.0,30000.0,16663.03
,,40,132,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",18000.0,,18000.0,21720.17
,,40,132,21400,REPARAC. MANTEN. Y CONSERV.  MATERIAL TRANSPORTE,60000.0,2086.0,62086.0,63685.78
,,40,132,2140013,REM./13 REPARAC. MANTEN. Y CONSERV.  MATERIAL TRANSPORTE,,,,
,,40,132,22000,Ordinario no inventariable.,9000.0,,9000.0,14947.52
,,40,132,22104,Vestuario.,99900.0,76000.0,175900.0,78811.99
,,40,132,2210413,REM./ VESTUARIO,,44068.9,44068.9,44068.9
,,40,132,22111,"Sumin. de repuestos de maquinaria, utillaje y elemtos tpte.",,5000.0,5000.0,7278.52
,,40,132,22199,Otros suministros.,6300.0,,6300.0,25648.57
,,40,132,22500,Tributos estatales.,200.0,,200.0,
,,40,132,22501,Tributos de las Comunidades Autónomas.,200.0,,200.0,3768.68
,,40,132,22610,"MATRICULACIONES, ITV Y OTROS GASTOS PARQUE MOVIL",2000.0,,2000.0,1747.17
,,40,132,22699,Otros gastos diversos,500.0,1200.0,1700.0,251.12
,,40,132,22700,Limpieza y aseo.,90836.06,,90836.06,89327.04
,,40,132,22706,Estudios y trabajos técnicos.,17321.47,,17321.47,13218.21
,,40,132,22799,Otros trabajos realizados por otras empresas y profes.,18050.69,1500.0,19550.69,11692.37
,,40,132,2279913,REM./13 OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROFES.,,3729.06,3729.06,3729.06
,,40,132,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",65000.0,,65000.0,48533.13
,,40,132,62400,INV.NUEVA MATERIAL DE TRANSPORTE,80000.0,,80000.0,62807.37
,,40,132,62500,INV.NUEVA MOBILIARIO Y ENSERES,2000.0,,2000.0,1998.48
,,40,134,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,400.0,,400.0,
,,40,134,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,3000.0,,3000.0,267.29
,,40,134,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",2500.0,,2500.0,2914.61
,,40,134,21400,REPARAC. MANTEN. Y CONSERV.  MATERIAL TRANSPORTE,10000.0,,10000.0,9949.4
,,40,134,21500,"REP.,MANT. Y CONSERV. MOBILIARIO Y ENSERES",1000.0,,1000.0,453.75
,,40,134,22000,Ordinario no inventariable.,1000.0,,1000.0,131.2
,,40,134,22002,Material informático no inventariable.,,,,1629.7
,,40,134,22104,Vestuario.,9000.0,,9000.0,2305.41
,,40,134,22106,Productos farmacéuticos y material sanitario.,700.0,,700.0,1171.5
,,40,134,22110,Productos de limpieza y aseo.,500.0,,500.0,302.95
,,40,134,22111,"Sumin. de repuestos de maquinaria, utillaje y elemtos tpte.",,,,199.18
,,40,134,22199,Otros suministros.,1000.0,,1000.0,4928.66
,,40,134,22400,PRIMAS DE SEGUROS,3800.0,,3800.0,3943.4
,,40,134,22500,Tributos estatales.,1000.0,,1000.0,289.68
,,40,134,22501,Tributos de las Comunidades Autónomas.,100.0,,100.0,28.72
,,40,134,22606,"Reuniones, conferencias y cursos.",4000.0,,4000.0,4000.0
,,40,134,22610,"MATRICULACIONES, ITV Y OTROS GASTOS PARQUE MOVIL",1000.0,,1000.0,565.51
,,40,134,22699,Otros gastos diversos,5000.0,,5000.0,5215.21
,,40,134,22700,Limpieza y aseo.,,400.0,400.0,403.62
,,40,134,22799,Otros trabajos realizados por otras empresas y profes.,440536.71,,440536.71,440161.62
,,40,134,2279913,REM./13 OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROFES.,,7615.63,7615.63,7615.63
,,40,134,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",3600.0,1600.0,5200.0,5136.88
,,40,134,62400,INV.NUEVA MATERIAL DE TRANSPORTE,21700.0,,21700.0,21700.0
,,40,134,6240013,REM./13 INV.NUEVA MATERIAL DE TRANSPORTE,,21350.0,21350.0,21350.0
,,40,134,62500,INV.NUEVA MOBILIARIO Y ENSERES,3000.0,-1600.0,1400.0,869.96
,,40,134,63200,INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,25000.0,,25000.0,24994.58
,,40,135,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,7160.0,,7160.0,9056.75
,,40,135,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",9300.0,17000.0,26300.0,28946.46
,,40,135,21400,REPARAC. MANTEN. Y CONSERV.  MATERIAL TRANSPORTE,45000.0,60000.0,105000.0,99691.67
,,40,135,21500,"REP.,MANT. Y CONSERV. MOBILIARIO Y ENSERES",837.0,,837.0,826.07
,,40,135,22000,Ordinario no inventariable.,651.0,,651.0,
,,40,135,22103,Combustibles y carburantes.,28711.86,,28711.86,15939.97
,,40,135,22104,Vestuario.,25000.0,,25000.0,11443.08
,,40,135,2210413,REM./ VESTUARIO,,25400.2,25400.2,25400.02
,,40,135,22110,Productos de limpieza y aseo.,930.0,,930.0,3513.76
,,40,135,22111,"Sumin. de repuestos de maquinaria, utillaje y elemtos tpte.",,,,4893.31
,,40,135,22199,Otros suministros.,20000.0,20000.0,40000.0,52474.63
,,40,135,22602,Publicidad y propaganda.,1000.0,,1000.0,
,,40,135,22610,"MATRICULACIONES, ITV Y OTROS GASTOS PARQUE MOVIL",1000.0,,1000.0,1718.97
,,40,135,22699,Otros gastos diversos,1860.0,,1860.0,787.7
,,40,135,22700,Limpieza y aseo.,45000.0,,45000.0,43378.17
,,40,135,22706,Estudios y trabajos técnicos.,,,,1210.0
,,40,135,22799,Otros trabajos realizados por otras empresas y profes.,63560.5,-17000.0,46560.5,44813.57
,,40,135,2279913,REM./13 OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROFES.,,13483.73,13483.73,13483.73
,,40,135,62200,INV.NUEVA EDIFICIOS Y OTRAS CONSTRUCCIONES,100000.0,,100000.0,
,,40,135,6220011,REM./11 INV.NUEVA EDIFICIOS Y OTRAS CONSTRUCCIONES,,384410.76,384410.76,355003.82
,,40,135,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",58888.89,,58888.89,20094.54
,,40,135,6230012,"REM./12 INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",,80371.0,80371.0,
,,40,135,6230013,"REM./13 INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",,150000.0,150000.0,67760.0
,,40,135,62400,INV.NUEVA MATERIAL DE TRANSPORTE,900000.0,62146.44,962146.44,
,,40,135,6240012,REM./12 INV.NUEVA MATERIAL DE TRANSPORTE,,420000.0,420000.0,417450.0
,,40,135,6240013,REM./13 INV.NUEVA MATERIAL DE TRANSPORTE,,878888.89,878888.89,877864.53
,,40,135,6250013,REM./13 INV.NUEVA MOBILIARIO Y ENSERES,,30000.0,30000.0,588.06
,,40,135,6290010,REM./10 OT.INV.NUEVAS ASOCIADAS AL FUNCIONAMIENTO DE SERV.,,194667.0,194667.0,175200.3
,,40,135,6320010,REM./10 EDIFICIOS Y OTRAS CONSTRUCCIONES,,82287.54,82287.54,30399.37
,,41,133,21003,REP.MANT.Y CONS.SEÑALIZACION HORIZONTAL Y VERT.VIAS PUBLICAS,39000.0,-13000.0,26000.0,11716.55
,,41,133,21303,REPARACIONES PUNTUALES RED SEMAFORICA,100000.0,-60000.0,40000.0,52973.73
,,41,133,21391,RECONOCIMIENTO DE CREDITO,,27201.65,27201.65,27201.65
,,41,133,22000,Ordinario no inventariable.,450.0,,450.0,55.96
,,41,133,22602,Publicidad y propaganda.,3285.0,,3285.0,2964.5
,,41,133,22603,Publicación en Diarios Oficiales.,,,,282.53
,,41,133,22706,Estudios y trabajos técnicos.,60000.0,25000.0,85000.0,21515.59
,,41,133,22707,MANTENIMIENTO Y EXPLOTACIÓN RED SEMAFÓRICA,967332.08,,967332.08,827979.69
,,41,133,22710,SERV.REGUL. APARC. Y RETIRADA VEHICULOS,3890717.69,,3890717.69,3844912.75
,,41,133,22725,MANTENIMIENTO SEÑALIZACION HORIZONTAL,212346.74,,212346.74,168258.53
,,41,133,22791,RECONOCIMIENTO CREDITO,,283083.41,283083.41,283083.41
,,41,133,22799,Otros trabajos realizados por otras empresas y profes.,453750.0,-12000.0,441750.0,334317.93
,,41,133,48950,CONVENIOS NOMINATIVOS,40000.0,,40000.0,35000.0
,,41,133,60916,Otras inversiones nuevas en infraestructras de movilidad,90000.0,-45000.0,45000.0,37779.25
,,41,133,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",100000.0,,100000.0,81625.61
,,41,133,6230013,"REM./13 INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",,2929.28,2929.28,2928.47
,,41,133,62302,INSTALACIÓN DE SEMÁFOROS,400000.0,,400000.0,358478.11
,,41,133,6230213,REM./13 INSTALACIÓN DE SEMÁFOROS,,77814.76,77814.76,68790.68
,,41,133,6270012,REM./12 PROYECTOS COMPLEJOS,,140000.0,140000.0,
,,41,133,6270013,REM./13 PROYECTOS COMPLEJOS,,307728.0,307728.0,
,,41,155,22706,Estudios y trabajos técnicos.,100000.0,-8000.0,92000.0,14229.6
,,41,440,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,30000.0,,30000.0,14280.62
,,41,440,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",1800.0,,1800.0,8338.22
,,41,440,22000,Ordinario no inventariable.,1800.0,,1800.0,939.35
,,41,440,22103,Combustibles y carburantes.,12174.0,,12174.0,11698.29
,,41,440,22104,Vestuario.,1900.0,,1900.0,
,,41,440,22199,Otros suministros.,1500.0,,1500.0,1783.74
,,41,440,22501,Tributos de las Comunidades Autónomas.,100.0,,100.0,7.36
,,41,440,22699,Otros gastos diversos,900.0,,900.0,106.3
,,41,440,22700,Limpieza y aseo.,153057.96,,153057.96,150780.64
,,41,440,22701,Seguridad.,158251.01,,158251.01,144191.63
,,41,440,2270113,REM./13 SEGURIDAD,,13108.33,13108.33,13108.33
,,41,440,22706,Estudios y trabajos técnicos.,,,,2178.0
,,41,440,22799,Otros trabajos realizados por otras empresas y profes.,24261.07,,24261.07,23547.99
,,41,440,2279913,REM./13 OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROFES.,,226.67,226.67,160.0
,,41,440,63200,INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,287963.5,-60554.68,227408.82,227408.82
,,41,440,6320013,REM./13 INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,,68240.5,68240.5,68240.5
,,41,440,64100,ADQUISICIÓN DE SOFTWARE,,24200.0,24200.0,24200.0
,,41,441,22002,Material informático no inventariable.,150000.0,56500.0,206500.0,149084.1
,,41,441,22699,Otros gastos diversos,1000.0,,1000.0,404.14
,,41,441,22706,Estudios y trabajos técnicos.,79000.0,-2500.0,76500.0,59937.08
,,41,441,48912,SUBV.TRANSPORTE COLECTIVO URB.VIAJEROS,7500000.0,,7500000.0,7365971.0
,,41,441,48991,RECONOCIMIENTO DE CRÉDITO,,1865794.92,1865794.92,1865794.92
,,41,441,6410012,REM./12 ADQUISICIÓN DE SOFTWARE,,3317.31,3317.31,
,,41,441,77902,SUBVENCIONES TRANSPORTE PUBLICO DE VIAJEROS,75000.0,,75000.0,75000.0
,,41,442,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,20000.0,-20000.0,,
,,41,442,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",9000.0,,9000.0,6498.5
,,41,442,22706,Estudios y trabajos técnicos.,20000.0,-20000.0,,
,,41,442,22799,Otros trabajos realizados por otras empresas y profes.,50000.0,-14000.0,36000.0,35750.0
,,41,442,60916,Otras inversiones nuevas en infraestructras de movilidad,300000.0,-90000.0,210000.0,13128.5
,,41,442,61900,OTRAS INV.REPOS.EN INFRAESTRUCTURAS Y BIENES,40000.0,,40000.0,7104.34
,,41,442,6190013,REM./13 OTRAS INV.REPOS.EN INFRAESTRUCTURAS Y BIENES,,,,
,,41,442,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",70000.0,,70000.0,12150.82
,,41,442,6271712,REM./12 PROYECTO LINEA TRANVIA PASEO MARITIMO,,79497.81,79497.81,
,,41,442,6271713,REM./13 PROYECTO LINEA TRANVIA PASEO MARITIMO,,51156.76,51156.76,18132.37
,,50,330,22000,Ordinario no inventariable.,620.0,,620.0,344.3
,,50,330,22001,"Prensa, revistas, libros y otras publicaciones.",2000.0,,2000.0,1773.5
,,50,330,22199,Otros suministros.,300.0,,300.0,
,,50,330,22602,Publicidad y propaganda.,200.0,,200.0,
,,50,330,22699,Otros gastos diversos,600.0,,600.0,528.96
,,50,331,20200,ARRENDAMIENTOS EDIFICIOS Y OTRAS CONSTR.,4000.0,500.0,4500.0,3254.93
,,50,331,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,3000.0,1500.0,4500.0,4534.05
,,50,331,20400,ARRENDAMIENTO MATERIAL DE TRANSPORTE,500.0,,500.0,
